2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
2018-11-15 19:02 UTC,UTC -8,USWC - US West Coast,32.72347° / -117.2264°,0.0kn / -,2903 ,368030070,WDJ9853,USA [US],Pleasure Craft,-,-,18m × 5m,Flag: USA [US],Class B
